web_scraper_order,web_scraper_start_url,data,data2,data3,image
"1786188178-5","https://sawa9ly.app/category/13?page=3","","Support Enrouleur de Câble 6Pcs Facile à Installer – مثبت ومنظم كابلات","1,100 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/53555/Crochet-Prise-1.jpg"
"1786188178-7","https://sawa9ly.app/category/13?page=3","","Masseur du cuir chevelu pour une relaxation profonde – أداة تدليك فروة الرأس","800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/50850/hair-massage-cnc.jpg"
"1786188178-8","https://sawa9ly.app/category/13?page=3","","Intex Kit de Réparation de Vinyle Plastique Humide 6Pcs – طقم لإصلاح المنتجات القابلة للنفخ","850 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/49138/Intex-Patches-cnc.jpg"
"1786188178-9","https://sawa9ly.app/category/13?page=3","","Pierres de glaçons réutilisables en acier inoxydable pour votre boisson – مكعبات الثلج للتبريد لمدة طويلة","1,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/48626/Pierres-Glace-cnc.jpg"
"1786188178-10","https://sawa9ly.app/category/13?page=3","","Gel Pièges anti-cafards pour infestation intérieure et extérieure – جال لإبادة الصراصير","1,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/48494/queck-catch.jpg"
"1786188178-11","https://sawa9ly.app/category/13?page=3","","Lampe frontale LED Rechargeable 12000LM pour Camping CY2026C – مصباح رأس قابل للشحن","1,250 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/47587/CY2026C-CNC.jpg"
"1786188178-12","https://sawa9ly.app/category/13?page=3","","Bavoir à Barbe Pour Homme Tissue Imperméable – مأزر حلاقة يثبت على المرآة","1,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/47365/tablier-coiffeur-6.jpg"
"1786188178-13","https://sawa9ly.app/category/13?page=3","","Lampe Anti-Moustiques Électrique 6W Double Tube UV","3,250 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/46846/Antimoust-6W-CNC.jpg"
"1786188178-14","https://sawa9ly.app/category/13?page=3","","Sac à bandoulière antivol dissimulé sous les aisselles – حقيبة أغراض مضادة لسرقة","1,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/46799/007.jpg"
"1786188178-15","https://sawa9ly.app/category/13?page=3","","Oreiller De Positionnement et Rotation pour Personnes âgées – وسادة طبية لكبار السن","2,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/46129/oreillerPos.jpg"
"1786188178-16","https://sawa9ly.app/category/13?page=3","","Boîte à lunch électrique en Inox Capacité 1.05L – علبة تسخين الطعام من الإينوكس","2,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/46045/lunchb.jpg"
"1786188178-17","https://sawa9ly.app/category/13?page=3","","Sac de rangement pour chaussures imperméables pour voyage – حقيبة تنظيم الأحذية","1,350 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/46007/sac-chauss-1.jpg"
"1786188178-18","https://sawa9ly.app/category/13?page=3","","Lunch Box 3 étage avec Sac Isotherme Isolant – حافظة طعام حرارية 3 طبقات قابلة للاستخدام في الميكروويف","2,300 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/45847/lunchbox3L-cnc-1.jpg"
"1786188178-19","https://sawa9ly.app/category/13?page=3","","Boîte à Manger Portable en Inox 304 pratique et facile à transporter – حافظة طعام","1,900 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/45834/DJD1.jpg"
"1786188178-20","https://sawa9ly.app/category/13?page=3","","Mini Sac à Bandoulière Kuromi – Accessoire Kawaii pour Enfants et Fans de Manga","900 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/44540/Pochette-Kuromi-5.jpg"
"1786188173-1","https://sawa9ly.app/category/13?page=2","","Oreiller de Cou Bluetooth en mousse à mémoire de forme avec haut-parleurs intégrés – وسادة مريحة بخاصية البلوتوث","4,000 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/61622/BT-Pillow-cnc.jpg"
"1786188173-2","https://sawa9ly.app/category/13?page=2","","Cagoule d’hiver Excefore en polaire avec maille filet coupe-vent – قناع وجه شتوي","1,800 دج","هذا المنتج غير متوفر حاليًا","https://sawaqli.fra1.cdn.digitaloceanspaces.com/61194/cagoule-new-cnc2.jpg"
"1786188173-3","https://sawa9ly.app/category/13?page=2","","Pack Moto Capuchon imperméable et Gants Tactique Doigt Complet – Cagoule Gratuit – عرض خاص","3,500 دج","هذا المنتج غير متوفر حاليًا","https://sawaqli.fra1.cdn.digitaloceanspaces.com/60976/pack-gants-moto-com.jpg"
"1786188173-4","https://sawa9ly.app/category/13?page=2","","Ampoule de projection LED avec des dessins animé pour chambre d’enfants – مصباح غرفة الأطفال","1,750 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/60768/Lampe-kids-cnc2.jpg"
"1786188173-5","https://sawa9ly.app/category/13?page=2","","Housse de plâtre imperméable pour la douche protection demi pied adulte – غطاء عازل للمياه للرجل المكسورة","2,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/58682/SL-2102-CNC.jpg"
"1786188173-6","https://sawa9ly.app/category/13?page=2","","Protège-plâtre imperméable demi bras pour pour adulte – غطاء عازل للمياه لليد المكسولة","2,150 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/58675/SL-2100-cnc.jpg"
"1786188173-7","https://sawa9ly.app/category/13?page=2","","Housses de plâtre imperméables protège-poignet pour la douche et le bain – غطاء عازل للمياه لليد المكسولة","1,850 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/58669/SL-2104-cnc.jpg"
"1786188173-8","https://sawa9ly.app/category/13?page=2","","Protège-plâtre imperméable bras complet pour pour adulte – غطاء عازل للمياه لليد المكسولة","2,900 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/58662/SL-2101-CNC-1.jpg"
"1786188173-9","https://sawa9ly.app/category/13?page=2","","Housse de plâtre imperméable pour la douche, protection pour jambe adulte – غطاء عازل للمياه للرجل المكسورة كاملة","2,750 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/58460/SL-2105-CNC.jpg"
"1786188173-10","https://sawa9ly.app/category/13?page=2","","Grand sac de voyage pliable 23 L avec Sangle Valise – حقيبة كبيرة الحجم قابلة للطي","1,700 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/57036/Travel-Happy-cnc.jpg"
"1786188173-11","https://sawa9ly.app/category/13?page=2","","Sac à dos Coiffeur avec des Support pour Tondeuses et Outils Professionnels – حقيبة اغراض الحلاق","6,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56922/Barber-Bag-cnc.jpg"
"1786188173-12","https://sawa9ly.app/category/13?page=2","","Sac à dos Coiffeur WAHL avec des Support pour Tondeuses et Outils Professionnels – حقيبة اغراض الحلاق","6,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56874/Wahl-bag-cnc.jpg"
"1786188173-13","https://sawa9ly.app/category/13?page=2","","Tableau à Dessin LED coloré avec 4 stylos 30x20cm – لوحة مضيئة للرسم والتلوين","1,950 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56803/Neon-Board-PM-cnc.jpg"
"1786188173-14","https://sawa9ly.app/category/13?page=2","","Ensemble de Support Mural sans Poinçon Auto-Adhésif 4PCS","800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56683/Support-Prise-4pcs-cnc.jpg"
"1786188173-15","https://sawa9ly.app/category/13?page=2","","Répulsif solaire sonique pour animaux et oiseaux avec détecteur de mouvement – جهاز طارد للحيونات والطيور","4,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56526/Pest-Rep-cnc.jpg"
"1786188173-16","https://sawa9ly.app/category/13?page=2","","STARICARE Civière de cou gonflable et rétracteur de traction cervicale avec pompe – أداة تصحيح وضعية العنق","5,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56330/Staricare-Cervicale-cnc.jpg"
"1786188173-18","https://sawa9ly.app/category/13?page=2","","Ensemble d’aérographe multifonctions pour la décoration et peintures – أداة رسم وتزيين للحرفيين","4,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/55960/AirBrush-cnc.jpg"
"1786188173-19","https://sawa9ly.app/category/13?page=2","","Brumisateur sous-marin Ultrasonique pour Fontaines avec 12LED – جهاز تشكيل الضباب","2,450 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/55947/Mist-maker-cnc2-600x600-(1).jpg"
"1786188173-20","https://sawa9ly.app/category/13?page=2","","Sibote Ceinture de Soutien Lombaire Réglable ST-7335 – حزام شد الظهر","2,950 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/55588/ST-7335-CNC.jpg"
"1786188166-1","https://sawa9ly.app/category/13","","Ventilateur Brumisateur de Bureau Portable USB avec Éclairage - مروحة المكتب الذكية برذاذ الماء والترطيب بـ 3 سرعات","3,650 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/73424/1779527635866_pkse23px_yt-m2053-cnc.jpg"
"1786188166-2","https://sawa9ly.app/category/13","","Moustiquaire de Lit Suspendue Au Plafond - ناموسية السرير الدائرية الفاخرة بحواف الدانتيل","1,900 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/73398/1779374279741_7ooti531_mosquito-net-up-cnc.jpg"
"1786188166-3","https://sawa9ly.app/category/13","","Ensemble de 10 attaches en silicone à fixer au mur multifonctionnels – طقم تثبيت أغراض على الحائط","900 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/68365/N-50-25-CNC.jpg"
"1786188166-4","https://sawa9ly.app/category/13","","Lot de 20 Organisateurs de câble réglables réutilisable","600 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/67545/ATTACHE-Scratch-cnc.jpg"
"1786188166-5","https://sawa9ly.app/category/13","","Casquette Yamaha Racing Bleu et Noire avec Filet Respirant Unisexe – قبعة رياضية جودة عالية","3,600 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/67063/yamaha-–01.jpg"
"1786188166-6","https://sawa9ly.app/category/13","","Bonnet d’hiver COB Headlight pour camping et randonnée – قبعة شتوية مزودة بمصباح أمامي","2,200 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/66566/87ddd5874sdfsd4d7ssdsfsdsdfff-–01.jpg"
"1786188166-7","https://sawa9ly.app/category/13","","Scratch Autocollant Double Face Noir 200cmx2cm – Velcro Ruban – شريط لاصق مزدوج الجوانب","850 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/66565/Magic-Tape-cnc.jpg"
"1786188166-8","https://sawa9ly.app/category/13","","Tapis de Prière Sultan Pliable avec Dossier et Poche Arrière V2 – سجادة صلاة سلطان قابلة للطي مع مسند ظهر","1,950 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/66467/sajada-cnc2.jpg"
"1786188166-9","https://sawa9ly.app/category/13","","Machine à coudre électrique portable et légère JYSM-301 – آلة خياطة","4,000 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/65486/Swing-machine-mauve-cnc.jpg"
"1786188166-10","https://sawa9ly.app/category/13","","Briquet électrique Portable Alimentation USB V1","1,550 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/65319/Ciga-USB-cnc-1.jpg"
"1786188166-11","https://sawa9ly.app/category/13","","Trousse isotherme pour insuline avec écran afficheur de température","2,500 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/65280/iCE-Pack-cnc-1.jpg"
"1786188166-12","https://sawa9ly.app/category/13","","Collier Laser LED un Jouet Interactif pour Chat – سوار ليزر للقطط","1,200 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/64509/Cat-laser-cnc.jpg"
"1786188166-13","https://sawa9ly.app/category/13","","Kit mini aquarium nanbor avec système de filtrage et lampe led – حوض أسماك مع مصباح","5,600 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/64323/Aquarium-1.jpg"
"1786188166-15","https://sawa9ly.app/category/13","","Eva Manteau imperméable à capuche – Mauve – معطف بغطاء رأس مقاوم للماء","650 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/63443/471313350_571587115495881_1917024527237776264_n.jpg"
"1786188166-16","https://sawa9ly.app/category/13","","Eva Manteau imperméable à capuche – Rose – معطف بغطاء رأس مقاوم للماء","650 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/63442/Disgne-1090-1.jpg"
"1786188166-17","https://sawa9ly.app/category/13","","Paire de Chaussettes Chaudes d’hiver unisexes en cuir zippées","1,350 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/63259/Chaussettes-cuire-cnc.jpg"
"1786188166-18","https://sawa9ly.app/category/13","","Chaise Longue en Sisal pour Chat et Animaux de Compagnie – كرسي للقط والحيونات الأليفة","2,800 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/62565/chaise-chat-cnc.jpg"
"1786188166-19","https://sawa9ly.app/category/13","","Sac de lavage chaussures pour machine à laver en microfibre 1Pcs – كيس من ميكروفيبر لغسل الأحذية في الغسالة","1,450 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/62447/Yellow-Shoes-cnc.jpg"
"1786188166-20","https://sawa9ly.app/category/13","","Cagoule Full-Face pour une protection complète du visage – قناع وجه كامل","1,100 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/62242/Bonnet-Cagoule-cnc.jpg"
"1786188384-1","https://sawa9ly.app/category/23?page=6","Piscine Ronde Gonflable Pour Enfants 1.02 x 0.25 m Bestway 51008","2,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/2349/piscine-bestway-51008-_-05-1.jpg"
"1786188384-2","https://sawa9ly.app/category/23?page=6","Piscine Familiale Gonflable 305 x 274 x 46 cm Avec 2 Porte-Gobelets Bestway Sunsational 54321","17,800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/2329/picine-bestway-1-1.jpg"
"1786188384-3","https://sawa9ly.app/category/23?page=6","Piscine Rond Gonflable Giraffe Pour Enfants Avec Arroseur 266x157x127cm Bestway 53089","4,550 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/2311/Bestway-Plein-air-girafe-53089-6.jpg"
"1786188384-4","https://sawa9ly.app/category/23?page=6","Intex Bouee enfant Avec un auvent intégré pour se protéger des rayons du soleil  56573NP","2,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/2233/61us1WijHHL._AC_SL1000_.jpg"
"1786188384-5","https://sawa9ly.app/category/23?page=6","Intex brassards gonflable pour enfants  59642","1,150 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/2190/INTEX548724.png"
"1786188384-6","https://sawa9ly.app/category/23?page=6","Hydro-Force Cove Champion Kayak Gonflable 275 x 81cm Bestway#65115","33,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/700/Untitled-design.png"
"1786188384-7","https://sawa9ly.app/category/23?page=6","Planche De Surf Gonflable Avec Pompe À Main Hydro-Force Bestway 65336","58,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/670/65336-CNC.jpg"
"1786188384-8","https://sawa9ly.app/category/23?page=6","HYDRO-FORCE™ Paddle gonflable Avec Pompe À Main Bestway 65340","65,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/662/65340-CNC.jpg"
"1786188384-9","https://sawa9ly.app/category/23?page=6","Hydro-Force White Cap Paddle gonflable Avec Pompe À Main Et Sac À Dos Bestway-65342","65,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/656/65342-CNC.jpg"
"1786188384-10","https://sawa9ly.app/category/23?page=6","Hydro-Force Kayak Ventura Canoë Pompe+Rame Et Siège 130kg Bestway-65118","62,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/590/65118-CNC.jpg"
"1786188384-11","https://sawa9ly.app/category/23?page=6","Matelas De Piscine Arc-en-ciel 183×69 Cm Bestway 44041","1,550 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/550/bestway-3546574.jpg"
"1786188379-2","https://sawa9ly.app/category/23?page=5","Bouée Gonflable Dinosaur Pour Enfants 135 x 198 cm Bestway #41105","3,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/22207/41105-cnc.jpg"
